Time,Data
1.09932,288111
1.09964,292114
1.09977,293632
1.10009,1501
1.10021,3019
1.10053,7024
1.10067,8797
1.10098,12556
1.10112,14329
1.10141,17942
1.10153,19460
1.12196,23745
1.12208,25263
1.1224,29266
1.12252,30784
1.12285,34787
1.12299,36560
1.12329,40319
1.12341,41837
1.12372,45692
1.12385,47210
1.12418,51361
1.12432,53134
1.12461,56745
1.12505,62131
1.12517,63649
1.1255,67800
1.12562,69318
1.12595,73321
1.12607,74839
1.12639,78842
1.12651,80360
1.1471,84645
1.14722,86163
1.14756,90314
1.14768,91832
1.14799,95685
1.14811,97203
1.14843,101204
1.14858,102977
1.14888,106736
1.14902,108509
1.14932,112268
1.14947,114041
1.14977,117800
1.14991,119573
1.1502,123181
1.15034,124950
1.15064,128685
1.15081,130759
1.15108,134044
1.1512,135556
1.15153,139683
1.1517,141757
1.15968,145042
1.17218,150708
1.1723,152226
1.17262,156227
1.17275,157745
1.17307,161746
1.17321,163513
1.17351,167236
1.17363,168746
1.17395,172725
1.17407,174237
1.1744,178364
1.17453,179876
1.17484,183841
1.17497,185353
1.17529,189332
1.17541,190844
1.17573,194823
1.17585,196335
1.17617,200314
1.17629,201826
1.17661,205805
1.18483,207317
1.19659,211602
1.1969,213120
1.19728,217121
1.1974,218639
1.19772,222644
1.19787,224417
1.19817,228176
1.19829,229694
1.1986,233549
1.19872,235067
1.19903,238920
1.19915,240438
1.19946,244293
1.19959,245811
1.19991,249816
1.20003,1246
1.20036,5397
1.20049,6915
1.2008,10770
1.20092,12288
1.20124,16289
1.20136,17807
1.22087,21810
1.22099,23328
1.22188,27333
1.222,28851
1.22233,33002
1.22245,34520
1.22278,38523
1.2229,40041
1.22321,43896
1.22333,45414
1.22366,49565
1.22379,51083
1.2241,54938
1.22422,56456
1.22454,60457
1.22466,61975
1.22498,65963
1.2251,67472
1.22542,71445
1.22554,72957
1.22587,76936
1.24591,82281
1.24605,84054
1.24635,87813
1.24647,89331
1.2468,93332
1.24694,95107
1.24723,98718
1.24737,100491
1.24767,104250
1.24782,106023
1.24812,109782
1.24826,111555
1.24856,115314
1.24871,117087
1.24901,120846
1.24915,122619
1.24947,126512
1.24961,128285
1.24991,132044
1.25003,133562
1.25037,137713
1.25051,139486
1.25081,143245
1.25095,145018
1.25932,148631
1.27111,154449
1.27123,155967
1.27157,159935
1.27169,161444
1.27201,165422
1.27245,170928
1.27259,172697
1.27288,176286
1.273,177798
1.27332,181777
1.27344,183289
1.27377,187268
1.27389,188780
1.27421,192759
1.27435,194528
1.27464,198133
1.27476,199645
1.27507,203480
1.27519,204992
1.27551,208975
1.27563,210487
1.27594,214322
1.27606,215834
1.29552,219689
1.29564,221207
1.29618,225210
1.29632,226983
1.29662,230742
1.29674,232260
1.29708,236399
1.2972,237917
1.29753,242068
1.29765,243586
1.29798,247589
1.29812,249362
1.29841,252973
1.29853,254491
1.29885,258494
1.29898,260012
1.2993,264017
1.29942,265535
1.29974,269538
1.29986,271056
1.3002,2635
1.30032,4153
1.32036,8156
1.32048,9674
1.32081,13825
1.32093,15343
1.32127,19494
1.32139,21012
1.32171,25017
1.32186,26790
1.32215,30401
1.32227,31919
1.32259,35922
1.32271,37440
1.32303,41441
1.32316,42959
1.32346,46800
1.32359,48312
1.32392,52439
1.32404,53951
1.32436,57932
1.32448,59444
1.3248,63425
1.32492,64937
1.32523,68768
1.32535,70282
1.34447,74409
1.34461,76182
1.34491,79941
1.34531,81714
1.3456,85325
1.34573,86843
1.34605,90846
1.34619,92619
1.34649,96378
1.34663,98151
1.34694,101910
1.34706,103428
1.34738,107431
1.34752,109204
1.34783,113059
1.34798,114828
1.34828,118563
1.34839,119943
1.34871,123922
1.34885,125691
1.34914,129277
1.34926,130789
1.34959,134916
1.35766,136685
1.36953,140590
1.36965,142108
1.36998,146259
1.37011,147777
1.37044,151928
1.37056,153446
1.37088,157447
1.37101,158965
1.37133,162966
1.37147,164739
1.37176,168350
1.3719,170123
1.37219,173734
1.37232,175252
1.37265,179403
1.37279,181176
1.37308,184765
1.3732,186277
1.37353,190404
1.37368,192173
1.37398,195908
1.37411,197551
1.37443,201530
1.37455,203042
1.37487,207021
1.38257,208533
1.39385,212818
1.39404,214336
1.39442,218337
1.39456,220110
1.39485,223721
1.39497,225239
1.39553,229242
1.39565,230760
1.39599,234911
1.39611,236429
1.39643,240434
1.39657,242207
1.39688,245966
1.397,247484
1.39731,251339
1.39743,252857
1.39774,256712
1.39786,258230
1.39818,262231
1.39833,264004
1.39861,267594
1.39874,269103
1.39906,273079
1.39918,274591
1.3995,278574
1.40734,1244
1.41815,5529
1.41827,7047
1.41905,11025
1.41917,12534
1.41951,16649
1.41963,18160
1.41995,22141
1.42007,23653
1.42039,27634
1.42051,29146
1.42083,33125
1.42095,34637
1.42126,38470
1.42138,39982
1.42171,44081
1.42185,45850
1.42215,49585
1.4223,51354
1.4226,55089
1.42274,56858
1.42304,60593
1.42318,62362
1.42347,65949
1.42361,67720
1.42391,71455
1.43197,73224
1.44241,77129
1.44253,78647
1.44285,82647
1.44299,84416
1.44381,88005
1.44395,89774
1.44425,93509
1.44438,95021
1.44471,99148
1.44485,100917
1.44515,104652
1.44529,106421
1.44558,110004
1.44572,111773
1.44602,115508
1.44614,117020
1.44647,121119
1.4466,122629
1.44692,126608
1.44704,128120
1.44737,132247
1.44748,133627
1.4478,137606
1.44792,139118
1.44824,143097
1.44836,144609
1.44868,148577
1.46645,150089
1.46684,154090
1.46696,155608
1.46757,159461
1.46769,160979
1.46802,165130
1.46826,166648
1.46864,170649
1.46877,172167
1.46909,176266
1.46922,177775
1.46952,181610
1.46965,183122
1.46997,187101
1.47041,192607
1.47053,194119
1.47084,197954
1.47095,199335
1.47127,203303
1.47141,205072
1.4717,208661
1.47182,210173
1.47214,214156
1.47226,215668
1.47258,219647
1.47272,221416
1.47301,225005
1.47316,226774
1.49133,230376
1.49146,231894
1.49178,235897
1.4919,237415
1.4923,241418
1.49242,242936
1.49315,247049
1.49327,248558
1.4936,252673
1.49372,254182
1.49403,258011
1.49415,259523
1.49449,263650
1.49461,265162
1.49491,268995
1.49506,270764
1.49536,274499
1.49548,276011
1.49581,280138
1.49593,281650
1.49625,285631
1.49637,287143
1.49669,291124
1.49682,292636
1.49714,296619
1.49726,298131
1.49758,302112
1.50687,5394
1.507,6906
1.51597,10759
1.5161,12277
1.51642,16282
1.51656,18055
1.51685,21666
1.51697,23184
1.51729,27189
1.51744,28962
1.51774,32721
1.51788,34494
1.51817,38105
1.51829,39623
1.51862,43628
1.51874,45146
1.51906,49151
1.51918,50669
1.5195,54672
1.51965,56445
1.51994,60054
1.52008,61829
1.52037,65440
1.52049,66958
1.52081,70961
1.52096,72734
1.52126,76493
1.52143,78573
1.52168,81730
1.52182,83503
1.529,87130
1.52915,88903
1.54022,92662
1.54036,94435
1.54065,98048
1.5411,103582
1.54122,105100
1.54154,109101
1.54169,110874
1.54198,114485
1.54242,120019
1.54254,121537
1.54287,125538
1.54301,127311
1.5433,130922
1.54342,132440
1.54374,136443
1.54388,138216
1.54419,141975
1.54431,143493
1.54462,147346
1.54474,148864
1.54507,153015
1.5452,154533
1.54552,158534
1.54564,160052
1.54596,164020
1.55097,165530
1.55135,169509
1.56097,171023
1.5651,175174
1.56522,176692
1.56556,180843
1.5657,182616
1.56599,186227
1.56611,187745
1.56643,191746
1.56655,193264
1.56688,197265
1.567,198783
1.56732,202784
1.56744,204302
1.56776,208303
1.56789,209821
1.56821,213789
1.56833,215298
1.56866,219413
1.5688,221182
1.5691,224917
1.56922,226429
1.56955,230556
1.56968,232068
1.57,236047
1.57012,237559
1.57044,241538
1.57087,246883
1.57101,248652
1.57432,252389
1.57444,253901
1.58934,257904
1.58946,259422
1.5898,263427
1.58992,264945
1.59024,268948
1.5904,270721
1.59069,274332
1.59081,275850
1.59113,279835
1.59125,281344
1.59157,285319
1.59169,286831
1.59201,290812
1.59213,292324
1.59246,296305
1.59258,297817
1.59291,301944
1.59303,303456
1.59334,307289
1.59346,308800
1.59378,312775
1.5939,314287
1.59423,318396
1.59435,319905
1.59468,324020
1.59483,325789
1.59513,329524
1.59525,331036
1.59557,335016
1.59569,336525
1.60667,1501
1.60841,3013
1.61398,7014
1.61412,8787
1.6147,12546
1.61484,14319
