Time,Sent
0.0908342,642
0.0909571,643
0.09108,644
0.0912029,645
0.0913258,646
0.0914486,647
0.0915715,648
0.0916944,649
0.0918173,650
0.0919402,651
0.092063,652
0.0921859,653
0.0923087,654
0.0924315,655
0.0925543,656
0.092677,657
0.0927998,658
0.0929226,659
0.0930455,660
0.0931684,661
0.0932955,662
0.0934184,663
0.0935413,664
0.0936642,665
0.093787,666
0.0939099,667
0.0940328,668
0.0941557,669
0.0942786,670
0.0944014,671
0.0945243,672
0.0946472,673
0.0947701,674
0.094893,675
0.0950158,676
0.0951387,677
0.0952616,678
0.0953845,679
0.0955074,680
0.0956302,681
0.0957531,682
0.095876,683
0.0959989,684
0.0961218,685
0.0962446,686
0.0963675,687
0.0964904,688
0.0966133,689
0.0967362,690
0.096859,691
0.0969862,692
0.097109,693
0.0972319,694
0.0973548,695
0.0974777,696
0.0976006,697
0.0977234,698
0.0978463,699
0.0979692,700
0.0980921,701
0.098215,702
0.0983378,703
0.0984607,704
0.0985836,705
0.0987065,706
0.0988294,707
0.0989522,708
0.0990751,709
0.099198,710
0.0993209,711
0.0994438,712
0.0995709,713
0.0996937,714
0.0998165,715
0.0999393,716
0.100062,717
0.100185,718
0.100308,719
0.100431,720
0.100554,721
0.100677,722
0.100799,723
0.100922,724
0.101045,725
0.101168,726
0.101291,727
0.101414,728
0.101537,729
0.10166,730
0.101782,731
0.101905,732
0.102028,733
0.102151,734
0.102274,735
0.102401,736
0.102524,737
0.102647,738
0.10277,739
0.102893,740
0.103016,741
0.103138,742
0.103261,743
0.103384,744
0.103507,745
0.10363,746
0.103753,747
0.103875,748
0.103998,749
0.104121,750
0.104244,751
0.104367,752
0.10449,753
0.104612,754
0.104735,755
0.104858,756
0.104981,757
0.105104,758
0.105227,759
0.105354,760
0.105477,761
0.105599,762
0.105722,763
0.105845,764
0.105968,765
0.106091,766
0.106214,767
0.106337,768
0.10646,769
0.106582,770
0.106705,771
0.106828,772
0.106951,773
0.107074,774
0.107197,775
0.10732,776
0.107443,777
0.107566,778
0.107688,779
0.107811,780
0.107934,781
0.108057,782
0.10818,783
0.108303,784
0.108426,785
0.108549,786
0.108671,787
0.108794,788
0.108917,789
0.10904,790
0.109163,791
0.109286,792
0.109413,793
0.109536,794
0.109659,795
0.109782,796
0.109904,797
0.110027,798
0.11015,799
0.110273,800
0.110396,801
0.110519,802
0.110642,803
0.110765,804
0.110888,805
0.11101,806
0.111133,807
0.111256,808
0.111379,809
0.111502,810
0.111625,811
0.111748,812
0.111875,813
0.111998,814
0.11212,815
0.112243,816
0.112366,817
0.112489,818
0.112612,819
0.112735,820
0.112858,821
0.11298,822
0.113103,823
0.113226,824
0.113349,825
0.113472,826
0.113595,827
0.113718,828
0.113841,829
0.113964,830
0.114086,831
0.114209,832
0.114332,833
0.114455,834
0.114578,835
0.114701,836
0.114828,837
0.114951,838
