Column1,Column2
0.157698,2365200
0.157705,2366660
0.157724,2368120
0.157732,2369580
0.157738,2371040
0.157746,2372500
0.157752,2373960
0.15776,2375420
0.157768,2376880
0.157774,2378340
0.157785,2379800
0.157793,2381260
0.157799,2382720
0.157807,2384180
0.157827,2385640
0.157833,2387100
0.157841,2388560
0.157859,2390020
0.157865,2391480
0.157873,2392940
0.157879,2394400
0.157887,2395860
0.157894,2397320
0.157907,2398780
0.157914,2400240
0.157933,2401700
0.157954,2403160
0.15796,2404620
0.157973,2406080
0.157987,2407540
0.158006,2409000
0.158013,2410460
0.158033,2411920
0.158052,2413380
0.158066,2414840
0.158072,2416300
0.158078,2417760
0.158084,2419220
0.158097,2420680
0.158103,2422140
0.158111,2423600
0.158124,2425060
0.158128,2426520
0.158137,2427980
0.158144,2429440
0.158151,2430900
0.158163,2432360
0.158178,2433820
0.158183,2435280
0.158196,2436740
0.158204,2438200
0.158218,2439660
0.15823,2441120
0.158236,2442580
0.158244,2444040
0.158263,2445500
0.158277,2446960
0.158283,2448420
0.158296,2449880
0.158317,2451340
0.158337,2452800
0.158352,2454260
0.158362,2455720
0.158369,2457180
0.158389,2458640
0.1584,2460100
0.158419,2461560
0.158436,2463020
0.158447,2464480
0.158458,2465940
0.158465,2467400
0.158477,2468860
0.158491,2470320
0.158497,2471780
0.158505,2473240
0.158531,2474700
0.158537,2476160
0.158545,2477620
0.158566,2479080
0.158572,2480540
0.158578,2482000
0.158584,2483460
0.15859,2484920
0.158596,2486380
0.158617,2487840
0.158643,2489300
0.158664,2490760
0.15867,2492220
0.158676,2493680
0.158682,2495140
0.158688,2496600
0.158702,2498060
0.15871,2499520
0.158723,2500980
0.158743,2502440
0.158763,2503900
0.158783,2505360
0.158795,2506820
0.158801,2508280
0.15882,2509740
0.158841,2511200
0.158864,2512660
0.15887,2514120
0.158884,2515580
0.158896,2517040
0.158915,2518500
0.158921,2519960
0.158929,2521420
0.158935,2522880
0.158941,2524340
0.158955,2525800
0.158961,2527260
0.158976,2528720
0.158988,2530180
0.159,2531640
0.15902,2533100
0.159028,2534560
0.15904,2536020
0.15906,2537480
0.159068,2538940
0.159074,2540400
0.159092,2541860
0.159107,2543320
0.15912,2544780
0.159138,2546240
0.159152,2547700
0.159158,2549160
0.159165,2550620
0.159177,2552080
0.159218,2553540
0.159228,2555000
0.159242,2556460
0.15925,2557920
0.159258,2559380
0.15927,2560840
0.159282,2562300
0.159288,2563760
0.159304,2565220
0.159323,2566680
0.159329,2568140
0.15934,2569600
0.159355,2571060
0.159361,2572520
0.159367,2573980
0.159375,2575440
0.159381,2576900
0.159407,2578360
0.159414,2579820
0.159426,2581280
0.159432,2582740
0.159438,2584200
0.159453,2585660
0.159459,2587120
0.159465,2588580
0.15948,2590040
0.159513,2591500
0.159531,2592960
0.159538,2594420
0.159546,2595880
0.159558,2597340
0.159578,2598800
0.159585,2600260
0.159592,2601720
0.159598,2603180
0.15961,2604640
0.159632,2606100
0.159638,2607560
0.159646,2609020
0.159652,2610480
0.159659,2611940
0.159677,2613400
0.159686,2614860
0.159698,2616320
0.159706,2617780
0.159724,2619240
0.159739,2620700
0.15976,2622160
0.159766,2623620
0.159772,2625080
0.159785,2626540
0.159805,2628000
0.159811,2629460
0.159818,2630920
0.159826,2632380
0.15986,2633840
0.159868,2635300
0.15988,2636760
0.159886,2638220
0.159894,2639680
0.1599,2641140
0.159913,2642600
0.159919,2644060
0.159928,2645520
0.159947,2646980
0.159954,2648440
0.159961,2649900
0.159967,2651360
0.159974,2652820
0.159995,2654280
0.160021,2655740
0.160028,2657200
0.160034,2658660
0.16004,2660120
0.160053,2661580
0.160067,2663040
0.160086,2664500
0.160113,2665960
0.160119,2667420
0.160126,2668880
0.160138,2670340
0.160146,2671800
0.160152,2673260
0.160164,2674720
0.160177,2676180
0.160183,2677640
0.160191,2679100
0.160204,2680560
0.160222,2682020
0.160228,2683480
0.160236,2684940
0.160241,2686400
0.160256,2687860
0.160275,2689320
0.160281,2690780
0.160314,2692240
0.16032,2693700
0.160326,2695160
0.160332,2696620
0.16034,2698080
0.160353,2699540
0.160365,2701000
0.160385,2702460
0.160399,2703920
0.160432,2705380
0.160439,2706840
0.160452,2708300
0.160458,2709760
0.160466,2711220
0.160471,2712680
0.160479,2714140
0.160485,2715600
0.160499,2717060
0.16051,2718520
0.160519,2719980
0.160527,2721440
0.160533,2722900
0.160545,2724360
0.160559,2725820
0.160565,2727280
0.160573,2728740
0.160579,2730200
0.160592,2731660
0.1606,2733120
0.160607,2734580
0.160615,2736040
0.160621,2737500
0.160634,2738960
0.160646,2740420
0.16066,2741880
0.160666,2743340
0.160679,2744800
0.160691,2746260
0.160699,2747720
0.160704,2749180
0.160711,2750640
0.160719,2752100
0.160731,2753560
0.160737,2755020
0.160745,2756480
0.160765,2757940
0.160784,2759400
0.160804,2760860
0.16081,2762320
0.160828,2763780
0.160851,2765240
0.160858,2766700
0.160864,2768160
0.160876,2769620
0.16089,2771080
0.160904,2772540
0.16091,2774000
0.160917,2775460
0.160923,2776920
0.160931,2778380
0.160937,2779840
0.160982,2781300
0.160988,2782760
0.160994,2784220
0.161009,2785680
0.161032,2787140
0.161036,2788600
0.161049,2790060
0.161054,2791520
0.161061,2792980
0.161081,2794440
0.161087,2795900
0.161093,2797360
0.161113,2798820
0.161128,2800280
0.16114,2801740
0.161181,2803200
0.161185,2804660
0.161192,2806120
0.161199,2807580
0.161207,2809040
0.161219,2810500
0.161225,1404128
0.161225,1404091
0.161229,1403016
0.16123,1402972
0.16123,1402962
0.161232,1402216
0.161234,1401813
0.16124,1401301
0.16125,1399328
0.161252,1398868
0.161256,1398869
0.161257,1397916
0.16126,1397186
0.161261,1396836
0.161261,1396799
0.161266,1396800
0.161273,1394860
0.161275,1394426
0.161281,1394427
0.161286,1394428
0.161296,1394429
0.161301,1394430
0.161308,1394431
0.161327,1394432
0.161338,1382816
0.161339,1382558
0.16134,1382425
0.161346,1381605
0.161351,1381606
0.161352,1380464
0.161361,1380465
0.161361,1378407
0.161363,1378052
0.161372,1376487
0.161372,1376418
0.161373,1376404
0.161373,1376395
0.161377,1375887
0.161379,1375355
0.161385,1374228
0.161388,1373498
0.16139,1373126
0.16139,1373089
0.161399,1371482
0.161399,1371413
0.1614,1371344
0.161404,1370693
0.161405,1370683
0.161405,1370675
0.161408,1370166
0.161409,1369767
0.161415,1368783
0.161417,1368360
0.161419,1367630
0.161421,1367221
0.161425,1367222
0.161438,1363823
0.161439,1363678
0.161442,1363489
0.161442,1363475
0.161447,1362709
0.161449,1362265
0.161455,1362266
0.161473,1362267
0.16148,1362268
0.161491,1354489
0.161492,1354231
0.161493,1354098
0.161501,1353549
0.161502,1353291
0.161502,1353158
0.161503,1353088
0.161503,1353078
0.161507,1352570
0.161508,1352312
0.161509,1352116
0.161511,1351902
0.161515,1351172
0.161517,1350728
0.161521,1350729
0.161535,1347192
0.161542,1346699
0.16155,1344995
0.161551,1344894
0.161551,1344872
0.161556,1344873
0.161558,1343578
0.161562,1343579
0.161584,1339535
0.161588,1338805
0.16159,1338371
0.161595,1338372
0.161608,1338373
0.161624,1332987
0.161625,1332479
0.161628,1331903
0.161631,1331307
0.161635,1330748
0.161639,1330749
0.161646,1328285
0.16165,1327555
0.161652,1327122
0.161663,1327123
0.16167,1323962
0.161671,1323552
0.161688,1320198
0.161689,1319957
0.16169,1319948
0.161695,1319938
0.161695,1319928
0.161699,1319198
0.161701,1318754
0.161707,1318755
0.161721,1318756
0.161727,1314364
0.161728,1314052
0.161737,1311986
0.161738,1311674
0.161739,1311605
0.161743,1310831
0.161744,1310481
0.161746,1309972
0.161746,1309839
0.161747,1309708
0.161748,1309664
0.161754,1309665
0.161755,1308424
0.161756,1308416
0.161758,1307686
0.161764,1307687
0.16177,1304843
0.161773,1304844
0.161779,1304845
0.161781,1302515
0.161785,1301785
0.161786,1301444
0.161789,1300935
0.161793,1300331
0.161796,1299813
0.161801,1299083
0.161815,1299084
0.161819,1295694
0.16182,1295436
0.16182,1295426
0.161821,1295416
0.161822,1294907
0.161822,1294774
0.161823,1294687
0.161823,1294678
0.161828,1293948
0.161839,1291635
0.161839,1291612
0.161845,1290663
0.161845,1290641
0.161851,1290246
0.161852,1289738
0.161853,1289480
0.161854,1289284
0.161859,1288573
0.161859,1288563
0.161859,1288554
0.161863,1288030
0.161869,1286796
0.161875,1285937
0.161876,1285694
0.161876,1285570
0.161884,1284283
0.161886,1283887
0.161893,1282102
0.161894,1282064
0.161894,1282042
0.161894,1282005
0.161897,1281497
0.161898,1281239
0.161898,1281106
0.161901,1280814
0.161905,1280084
0.161907,1279640
0.162582,1277716
0.162588,1277717
0.162594,1277718
0.162607,1277719
0.162613,1277720
0.162621,1277721
0.162635,1277722
0.162658,1277723
0.162668,1277724
0.162681,1277725
0.162701,1277726
0.16272,1277727
0.162728,1277728
0.162747,1277729
0.162771,1277730
0.162781,1277731
0.162787,1277732
0.162799,1277733
0.162806,1277734
0.16282,1277735
0.162839,1277736
0.162851,1277737
0.162861,1277738
0.162893,1277739
0.162899,1277740
0.162904,1277741
0.162911,1277742
0.162925,1277743
0.162959,1277744
0.162964,1277745
0.162977,1277746
0.162984,1277747
0.162991,1277748
0.162997,1277749
0.163011,1277750
0.163017,1277751
0.163032,1277752
0.163038,1277753
0.163044,1277754
0.16305,1277755
0.163064,1277756
0.163084,1277757
0.163111,1277758
0.163124,1277759
0.163136,1277760
0.163142,1277761
0.16315,1277762
0.163163,1277763
0.163184,1277764
0.16319,1277765
0.163216,1277766
0.163229,1277767
0.163243,1277768
0.163249,1277769
0.163255,1277770
0.163261,1277771
0.163269,1277772
0.163296,1277773
0.163302,1277774
0.163322,1277775
0.163341,1277776
0.163361,1277777
0.163368,1277778
0.163374,1277779
0.163385,1277780
0.163393,1277781
0.163399,1277782
0.163415,1277783
0.163421,1277784
0.163428,1277785
0.163434,1277786
0.16344,1277787
0.163461,1277788
0.163467,1277789
0.163475,1277790
0.163486,1277791
0.163494,1277792
0.163506,1277793
0.163535,1277794
0.163541,1277795
0.163555,1277796
0.163567,1277797
0.163588,1277798
0.163614,1277799
0.163621,1277800
0.163625,1277801
0.163629,1277802
0.16364,1277803
0.163647,1277804
0.16366,1277805
0.163675,1277806
0.163688,1277807
0.163694,1277808
0.163699,1277809
0.163714,1277810
0.163726,1277811
0.163747,1277812
0.16376,1277813
0.163772,1277814
0.163778,1277815
0.163785,1277816
0.163792,1277817
0.163804,1277818
0.16381,1277819
0.163818,1277820
0.163838,1277821
0.163844,1277822
0.163857,1277823
0.163868,1277824
0.163878,1277825
0.163891,1277826
0.163897,1277827
0.163909,1277828
0.163923,1277829
0.16395,1277830
0.163969,1277831
0.163983,1277832
0.163989,1277833
0.163995,1277834
0.164003,1277835
0.164029,1277836
0.164047,1277837
0.164066,1277838
0.164086,1277839
0.164099,1277840
0.164106,1277841
0.164114,1277842
0.164127,1277843
0.164134,1277844
0.16414,1277845
0.164149,1277846
0.164161,1277847
0.164174,1277848
0.164202,1277849
0.164223,1277850
0.164229,1277851
0.164247,1277852
0.164262,1277853
0.16427,1277854
0.164309,1277855
0.16433,1277856
0.164336,1277857
0.16434,1277858
0.164343,1277859
0.164367,1277860
0.164376,1277861
0.164382,1277862
0.164388,1277863
0.164396,1277864
0.164408,1277865
0.164416,1277866
0.164422,1277867
0.164435,1277868
0.164455,1277869
0.164461,1277870
0.16448,1277871
0.164494,1277872
0.164506,1277873
0.164519,1277874
0.164537,1277875
0.164545,1277876
0.164557,1277877
0.164578,1277878
0.1646,1277879
0.164623,1277880
0.16465,1277881
0.164663,1277882
0.164684,1277883
0.16469,1277884
0.164709,1277885
0.164736,1277886
0.164742,1277887
0.164748,1277888
0.164756,1277889
0.164762,1277890
0.164775,1277891
0.164781,1277892
0.164788,1277893
0.164808,1277894
0.16482,1277895
0.164841,1277896
0.164854,1277897
0.164868,1277898
0.16488,1277899
0.1649,1277900
0.164907,1277901
0.164915,1277902
0.16492,1277903
0.164927,1277904
0.164933,1277905
0.164941,1277906
0.164953,1277907
0.164959,1277908
0.164979,1277909
0.164983,1277910
0.164993,1277911
0.165005,1277912
0.165011,1277913
0.165019,1277914
0.165031,1277915
0.165042,1277916
0.165051,1277917
0.165059,1277918
0.16508,1277919
0.165092,1277920
0.165098,1277921
0.165104,1277922
0.165117,1277923
0.165138,1277924
0.165144,1277925
0.165149,1277926
0.165176,1277927
0.165195,1277928
0.165202,1277929
0.165221,1277930
0.16524,1277931
0.165246,1277932
0.165252,1277933
0.165267,1277934
0.165273,1277935
0.165289,1277936
0.165312,1277937
0.165327,1277938
0.165346,1277939
0.16536,1277940
0.165372,1277941
0.16538,1277942
0.165405,1277943
0.165419,1277944
0.165426,1277945
0.16544,1277946
0.165445,1277947
0.165458,1277948
0.165472,1277949
0.165478,1277950
0.16549,1277951
0.165505,1277952
0.165525,1277953
0.165531,1277954
0.165539,1277955
0.165551,1277956
0.165559,1277957
0.165572,1277958
0.165598,1277959
0.165611,1277960
0.165625,1277961
0.165632,1277962
0.165645,1277963
0.165651,1277964
0.165671,1277965
0.165685,1277966
0.165705,1277967
0.165717,1277968
0.165723,1277969
0.165731,1277970
0.165751,1277971
0.16577,1277972
0.16579,675960
0.165792,675500
0.165796,675503
0.165802,675506
0.165813,675509
0.16582,669894
0.165821,669651
0.165822,669534
0.165827,669537
0.165828,668391
0.165832,667661
0.165834,667267
0.165856,667270
0.165865,667273
0.165879,667276
0.165893,656241
0.165894,656214
0.165898,656217
0.165902,654587
0.165906,653934
0.165911,653937
0.165918,651499
0.165921,650769
0.165922,650728
0.165925,649807
0.165926,649416
0.165928,649144
0.165937,649147
0.165953,644531
0.165958,643755
0.165966,642937
0.165967,642877
0.165971,642090
0.165978,642093
0.16598,640467
0.166001,640470
0.166019,640473
0.166032,640476
0.166035,630153
0.166037,629571
0.166037,629542
0.16604,629545
0.166042,628335
0.166046,628338
0.166049,627054
0.166052,627057
0.166062,625419
0.166062,625411
0.166066,624681
0.166066,624507
0.166072,624510
0.166074,623080
0.166091,623083
0.166095,623086
0.166109,623089
0.166113,615110
0.166115,614852
0.166116,614657
0.16612,613927
0.166123,613012
0.166124,612723
0.166125,612715
0.166127,611985
0.166127,611812
0.166135,611815
0.166147,611818
0.166151,611821
0.166157,605942
0.166158,605548
0.166163,604381
0.166166,603854
0.166167,603785
0.166173,602842
0.166174,602447
0.166177,601684
0.166178,601599
0.166178,601591
0.166179,601082
0.166182,600467
0.166188,599737
0.166199,599740
0.166205,596064
0.166205,595994
0.166206,595903
0.166207,595395
0.166209,594873
0.166209,594820
0.16622,592953
0.166224,592223
0.166226,591799
0.166226,591784
0.166229,591233
0.16623,591196
0.166231,591154
0.166241,589005
0.166243,588496
0.166246,588113
0.166247,587981
0.166253,587984
0.166264,584729
0.166265,584716
0.166269,584719
0.166272,583077
0.166273,582819
0.166274,582686
0.166281,581632
0.166282,581172
0.166287,581175
0.166291,579299
0.166292,578987
0.166294,578257
0.166296,577884
0.166328,577887
0.16634,577890
0.166341,569490
0.166342,568982
0.166344,568460
0.166345,568407
0.166349,568410
0.166357,568413
0.166373,563435
0.166375,563001
0.16639,563004
0.166399,563007
0.166407,563010
0.16641,556812
0.166413,556082
0.16642,555436
0.16642,555414
0.16642,555405
0.166422,554675
0.166424,554280
0.16643,554283
0.166439,551319
0.16644,551061
0.16644,550928
0.166444,550006
0.166446,549583
0.166458,549586
0.16647,545191
0.166471,544797
0.166476,544800
0.16648,542782
0.166482,542339
0.166487,542342
0.166495,542345
0.166501,542348
0.166521,542351
0.166528,542354
0.16653,533810
0.166535,533080
0.166541,533083
0.166543,531467
0.166547,530737
0.166548,530494
0.166548,530378
0.166551,529776
0.166555,529158
0.166563,527863
0.166565,527338
0.166571,525963
0.166573,525540
0.166573,525525
0.166577,524547
0.166581,523817
0.166582,523776
0.166583,523519
0.166588,522548
0.166594,521818
0.166594,521644
0.166595,521481
0.166598,520861
0.166598,520792
0.166599,520738
0.166605,519640
0.166612,519644
0.166618,519648
0.166619,517145
0.166629,515177
0.166632,514725
0.166643,514729
0.166651,511069
0.166655,510339
0.166669,507999
0.16667,507566
0.166675,507570
0.166693,503364
0.166694,502981
0.166695,502848
0.166698,501932
0.166702,501071
0.166703,500720
0.166706,500136
0.16671,499554
0.166712,499008
0.166713,498750
0.166713,498742
0.166717,498392
0.166722,497662
0.166723,497419
0.166726,496534
0.166728,496125
0.166728,496108
0.166732,496112
0.166751,491928
0.166752,491545
0.166753,491413
0.166758,491040
0.166759,490985
0.166769,488941
0.166773,487915
0.166774,487543
0.166775,487506
0.166778,486679
0.166784,485197
0.166789,485201
0.166793,483434
0.166798,482791
0.166801,481856
0.16681,481247
0.166811,480738
0.166813,480069
0.166818,480073
0.166823,480077
0.16683,480081
0.16683,476714
0.166831,476550
0.166837,475998
0.166841,475251
0.166848,475255
0.166857,475259
0.166863,475263
0.166869,475267
0.166876,475271
0.166883,475275
0.16689,466277
0.166901,464357
0.166902,463962
0.166911,462261
0.166913,461878
0.166914,461624
0.166926,459579
0.166932,459583
0.166939,457207
0.166942,456696
0.166944,456297
0.16695,455254
0.166952,454859
0.166963,452736
0.166963,452728
0.166969,452555
0.16697,452361
0.166976,451124
0.166976,451116
0.166978,450386
0.166982,449466
0.166983,449208
0.166983,449075
0.166989,449079
0.166995,449083
0.167001,445583
0.167002,445139
0.167013,445143
0.167017,442143
0.167017,442090
0.167023,440868
0.167023,440859
0.167028,440129
0.167029,439784
0.167034,438674
0.167034,438573
0.167036,438445
0.167041,437354
0.167044,436624
0.167046,436189
0.167049,436193
0.167052,434998
0.16706,433282
0.167063,432612
0.167067,432616
0.167071,430695
0.167072,430383
0.167073,430330
0.167078,430334
0.167082,428511
0.167083,428253
0.167084,428058
0.167095,425917
0.167097,425522
0.167101,424763
0.167103,424311
0.167112,422425
0.167113,422246
0.167113,422235
0.167116,421505
0.167122,421510
0.167128,421515
0.167135,421520
0.167141,421525
0.167155,421530
0.167175,410484
0.167176,410310
0.167177,410147
0.16718,409308
0.167181,408856
0.167185,408861
0.167186,408025
0.167188,407295
0.167192,406565
0.167198,405515
0.167199,405090
0.167216,405095
0.16723,400088
0.16723,400066
0.167231,400051
0.167233,399281
0.167234,398847
0.167238,398852
0.16724,397657
0.167246,397662
0.167247,396836
0.167252,396486
0.167252,396448
0.167254,395718
0.167257,395258
0.16726,395263
0.167268,395268
0.167295,395273
0.167296,387978
0.167296,387933
0.167299,387115
0.1673,386982
0.1673,386944
0.167304,386214
0.167306,385841
0.167306,385805
0.167308,385278
0.167309,385020
0.167311,384824
0.167316,383941
0.167317,383545
0.167321,383550
0.167338,379375
0.167339,379132
0.167341,378623
0.167342,378365
0.167343,378004
0.167353,378009
0.167365,373585
0.167366,373412
0.16737,372889
0.167376,372159
0.167376,371985
0.167381,371076
0.167381,371062
0.167382,370804
0.167383,370671
0.167383,370533
0.167385,370024
0.167386,369641
0.167387,369572
0.167387,369484
0.167389,368976
0.167392,368357
0.167393,368340
0.167396,368345
0.167402,368350
0.167408,364950
0.167411,364220
0.167412,363846
0.167417,363851
0.167417,362971
0.167421,362241
0.167429,362246
0.167441,362251
0.167452,356399
0.167453,356141
0.167454,356008
0.167463,355227
0.167466,354645
0.167466,354616
0.167479,351820
0.16748,351437
0.167481,351305
0.167486,351311
0.167489,349926
0.167492,349932
0.167512,349938
0.167517,344465
0.167518,344456
0.167522,343726
0.167524,343302
0.167529,342572
0.167531,342112
0.167535,342118
0.167542,342124
0.167556,337749
0.167558,337289
0.167565,335533
0.167566,335486
0.167568,334756
0.167571,334312
0.167581,334318
0.167585,331710
0.167586,331673
0.167586,331658
0.167588,331109
0.167589,330851
0.167589,330837
0.167589,330826
0.16759,330800
0.167594,330070
0.1676,329553
0.167601,329545
0.167602,329036
0.167605,328403
0.167606,328377
0.167607,327647
0.167618,325378
0.167619,325027
0.167621,324675
0.167622,324480
0.167622,324356
0.167624,324193
0.167625,324170
0.167625,324148
0.167626,324121
0.167631,323653
0.167633,322923
0.167645,320499
0.167645,320398
0.167652,320224
0.167656,319494
0.167658,319061
0.167667,317163
0.167668,317016
0.167668,317008
0.167673,316765
0.167674,316648
0.167675,316390
0.167675,316195
0.167676,316126
0.167681,315382
0.167686,314652
0.167688,314208
0.167692,314214
0.167703,311113
0.167709,309963
0.167711,309548
0.167715,309554
0.167722,307153
0.167725,306357
0.167726,306224
0.167727,306015
0.167731,305285
0.167731,305232
0.167731,305210
0.167732,305188
0.167734,304458
0.167735,304025
0.167739,303295
0.167741,302835
0.167745,302842
0.167753,300947
0.167755,300494
0.167758,300501
0.167765,300508
0.167772,297356
0.167773,296962
0.167774,296937
0.167777,296128
0.167778,295973
0.167779,295963
0.167782,295454
0.167783,295071
0.167783,295033
0.167784,295011
0.167784,294975
0.167787,294226
0.167789,293793
0.167793,292953
0.167793,292945
0.167797,292215
0.167798,292201
0.1678,291767
0.167803,291238
0.167813,289550
0.167815,289028
0.167815,288983
0.167819,288560
0.167823,287830
0.167825,287414
0.167833,285903
0.167834,285708
0.167834,285639
0.167835,285595
0.167836,285558
0.167847,285565
0.167854,282455
0.167856,282022
0.16786,282029
0.167863,280544
0.167863,280443
0.167871,279630
0.167872,279258
0.167872,279221
0.167877,279228
0.167881,279235
0.167891,279242
0.167892,275580
0.167892,275572
0.167893,275564
0.167894,275181
0.167895,275095
0.1679,274365
0.167906,274372
0.167908,272702
0.167912,272307
0.167913,272264
0.167916,271327
0.167918,270818
0.167919,270560
0.16792,270427
0.167925,269718
0.167927,269159
0.167927,269121
0.167931,268534
0.167932,268401
0.167934,268018
0.167934,267949
0.167938,267440
0.167942,266932
0.167942,266674
0.167943,266541
0.167951,265519
0.167952,265119
0.167956,264389
0.167957,264146
0.167961,263393
0.167963,262999
0.167963,262977
0.167967,262985
0.167974,260769
0.167974,260637
0.167975,260547
0.167976,260519
0.16798,259789
0.167992,257154
0.167997,256744
0.167997,256724
0.167999,256215
0.168,255957
0.168002,255762
0.168002,255753
0.168002,255745
0.168004,255237
0.168012,253491
0.168013,253481
0.168013,253472
0.168022,252523
0.168024,251904
0.168035,249883
0.168035,249847
0.168038,249320
0.168042,248667
0.168044,248173
0.168045,248151
0.168047,247642
0.168049,247259
0.168049,247190
0.16805,247026
0.168051,246517
0.168054,245848
0.168063,245856
0.16807,242290
0.168072,241781
0.168073,241523
0.168074,241390
0.168075,241241
0.168075,241233
0.16808,240503
0.168086,238950
0.168087,238874
0.168088,238365
0.168088,238264
0.168089,238242
0.168089,238220
0.168094,237940
0.168094,237902
0.168098,237172
0.168099,236749
0.168104,236019
0.168106,235289
0.168116,235298
0.168116,233544
0.168121,232435
0.168123,232026
0.168125,231519
0.168129,231011
0.168131,230550
0.168138,230559
0.168142,228693
0.168145,228075
0.168147,227393
0.168149,226884
0.16815,226501
0.168151,226369
0.168154,225639
0.168156,225230
0.168181,225239
0.168183,220297
0.168186,219696
0.168189,219188
0.16819,219118
0.16819,219017
0.168196,218608
0.168198,218100
0.168199,217842
0.168199,217709
0.168204,216838
0.168206,216452
0.168207,216427
0.16821,215831
0.168215,215101
0.16822,213874
0.16822,213741
0.168224,212743
0.168225,212393
0.168225,212348
0.16823,211191
0.168234,210682
0.168235,210424
0.168235,210291
0.168236,210205
0.168236,210197
0.16824,209467
0.168246,208319
0.168247,208076
0.168247,207975
0.168252,207177
0.168253,206743
0.168263,204373
0.168273,203083
0.168282,201533
0.168288,201118
0.168288,201103
0.168294,200373
0.168295,199950
0.168304,197988
0.168305,197676
0.168307,197069
0.168311,196465
0.168311,196443
0.168313,195898
0.16832,195908
0.168324,193529
0.168325,193271
0.168326,193138
0.168329,192331
0.16833,192158
0.16833,192025
0.168335,191126
0.168337,190814
0.168337,190804
0.168337,190796
0.168344,190807
0.168345,189657
0.168354,187486
0.168359,187497
0.168364,185152
0.168366,184816
0.168367,184307
0.168369,183924
0.168369,183855
0.168375,182737
0.168375,182726
0.168375,182716
0.168379,182273
0.168381,181747
0.168389,180115
0.16839,180104
0.168392,179374
0.168394,179002
0.1684,178212
0.168401,177826
0.168405,177140
0.168405,177123
0.168409,176174
0.168409,176137
0.16841,176105
0.16841,176097
0.168412,175367
0.168422,173287
0.168422,173217
0.168423,173195
0.168423,173181
0.168423,173171
0.168427,172710
0.168431,172059
0.168432,172044
0.168432,172035
0.168435,171305
0.168435,171273
0.168438,170370
0.16844,169788
0.168445,169800
0.168449,168224
0.168451,167851
0.168455,167058
0.168457,166615
0.168468,166627
0.168476,166639
0.168483,166651
0.168489,166663
0.1685,158742
0.168501,158484
0.168502,158351
0.168502,158328
0.168503,158320
0.168507,157590
0.168513,157603
0.168514,155966
0.168531,155979
0.16854,155992
0.168549,149329
0.16855,149071
0.168551,149062
0.168551,149054
0.168556,148631
0.168556,148618
0.168559,148632
0.168561,147455
0.168563,146946
0.168564,146486
0.168565,146338
0.168568,145830
0.168568,145807
0.168568,145778
0.168569,145764
0.168573,145034
0.168575,144611
0.168585,144625
0.168591,144639
0.168593,140644
0.168594,140386
0.168595,140253
