Time,Sent
0.052691,615
0.0526937,616
0.0528138,617
0.0528165,618
0.0529366,619
0.0529393,620
0.0530594,621
0.0530622,622
0.0531823,623
0.053185,624
0.0533052,625
0.0533079,626
0.0534281,627
0.0534308,628
0.053551,629
0.0535537,630
0.0536738,631
0.0536766,632
0.0537967,633
0.0537994,634
0.0539196,635
0.0539223,636
0.0540425,637
0.0540451,638
0.0541653,639
0.0541679,640
0.0542881,641
0.0542907,642
0.0544109,643
0.0544146,644
0.0545347,645
0.0545385,646
0.0546586,647
0.0546624,648
0.0546666,649
0.0547868,650
0.0547895,651
0.0549097,652
0.0549124,653
0.0550326,654
0.0550353,655
0.0551554,656
0.0551582,657
0.0552783,658
0.055281,659
0.0554012,660
0.0554039,661
0.0555241,662
0.0555268,663
0.055647,664
0.0556497,665
0.0557698,666
0.0557726,667
0.0558927,668
0.0558954,669
0.0560156,670
0.0560183,671
0.0561385,672
0.0561412,673
0.0562614,674
0.0562641,675
0.0563842,676
0.056387,677
0.0565071,678
0.0565098,679
0.05663,680
0.0566327,681
0.0567529,682
0.0567556,683
0.0568758,684
0.0568785,685
0.0569986,686
0.0570014,687
0.0571215,688
0.0571242,689
0.0572444,690
0.0572471,691
0.0573673,692
0.05737,693
0.0574902,694
0.0574929,695
0.057613,696
0.0576158,697
0.0577359,698
0.0577386,699
0.0578588,700
0.0578615,701
0.0579817,702
0.0579844,703
0.0581046,704
0.0581073,705
0.0582274,706
0.05823,707
0.0583502,708
0.0583527,709
0.0584729,710
0.0584754,711
0.0585956,712
0.0585982,713
0.0587184,714
0.0587211,715
0.0588413,716
0.058844,717
0.0589642,718
0.0589669,719
0.059087,720
0.0590898,721
0.0592099,722
0.0592126,723
0.0593328,724
0.0593355,725
0.0594557,726
0.0594584,727
0.0595786,728
0.0595813,729
0.0595855,730
0.0597057,731
0.0597084,732
0.0598286,733
0.0598313,734
0.0599514,735
0.0599542,736
0.0600743,737
0.060077,738
0.0601972,739
0.0601999,740
0.0603201,741
0.0603228,742
0.060443,743
0.0604457,744
0.0605658,745
0.0605686,746
0.0606887,747
0.0606914,748
0.0608116,749
0.0608143,750
0.0609345,751
0.0609372,752
0.0610574,753
0.0610601,754
0.0611802,755
0.061183,756
0.0613031,757
0.0613058,758
0.061426,759
0.0614287,760
0.0615489,761
0.0615516,762
0.0616718,763
0.0616745,764
0.0617946,765
0.0617974,766
0.0619175,767
0.0619202,768
0.0620404,769
0.0620431,770
0.0621633,771
0.062166,772
0.0622862,773
0.0622889,774
0.0622931,775
0.0624133,776
0.0624159,777
0.0625361,778
0.0625387,779
0.0626589,780
0.0626615,781
0.0627817,782
0.0627844,783
0.0629046,784
0.0629073,785
0.0630274,786
0.0630302,787
0.0631503,788
0.063153,789
0.0632732,790
0.0632759,791
0.0633961,792
0.0633988,793
0.063519,794
0.0635217,795
0.0636418,796
0.0636446,797
0.0637647,798
0.0637674,799
0.0638875,800
0.0638902,801
0.0640103,802
0.064013,803
0.0641331,804
0.0641358,805
0.064256,806
0.0642587,807
0.0643789,808
0.0643816,809
0.0645018,810
0.0645045,811
0.0646246,812
0.0646274,813
0.0647475,814
0.0647502,815
0.0648704,816
0.0648731,817
0.0649933,818
0.064996,819
0.0651162,820
0.0651189,821
0.0651231,822
0.0652433,823
0.065246,824
0.0653662,825
0.0653689,826
0.065489,827
0.0654918,828
0.0656119,829
0.0656146,830
0.0657348,831
0.0657375,832
0.0658577,833
0.0658604,834
0.0659806,835
0.0659833,836
0.0661034,837
0.0661062,838
0.0662263,839
0.066229,840
0.0663492,841
0.0663519,842
0.0664721,843
0.0664748,844
0.066595,845
0.0665977,846
0.0667178,847
0.0667206,848
0.0668407,849
0.0668434,850
0.0669636,851
0.0669663,852
0.0670865,853
0.0670892,854
0.0672094,855
0.0672121,856
0.0673322,857
0.067335,858
0.0674551,859
0.0674578,860
0.067578,861
0.0675807,862
0.0677009,863
0.0677036,864
0.0678238,865
0.0678265,866
0.0679466,867
0.0679494,868
0.0680695,869
0.0680722,870
0.0681924,871
0.0681951,872
0.0683153,873
0.068318,874
0.0684382,875
0.0684409,876
0.068561,877
0.0685638,878
0.0686839,879
0.0686866,880
0.0688068,881
0.0688095,882
0.0689297,883
0.0689324,884
0.0690526,885
0.0690553,886
0.0690595,887
0.0691797,888
0.0691823,889
0.0693025,890
0.0693051,891
0.0694253,892
0.0694279,893
0.0695481,894
0.0695507,895
0.0696709,896
0.0696735,897
0.0697937,898
0.0697963,899
0.0699165,900
0.0699191,901
0.0700393,902
0.070042,903
0.0701622,904
0.0701649,905
0.070285,906
0.0702878,907
0.0704079,908
0.0704106,909
0.0705308,910
0.0705335,911
0.0706537,912
0.0706564,913
0.0707766,914
0.0707793,915
0.0708994,916
0.0709022,917
0.0710223,918
0.071025,919
0.0711452,920
0.0711479,921
0.0712681,922
0.0712708,923
0.071391,924
0.0713937,925
0.0715138,926
0.0715166,927
0.0716367,928
0.0716394,929
0.0717596,930
0.0717623,931
0.0718825,932
0.0718852,933
0.0720054,934
0.0720081,935
0.0721282,936
0.072131,937
0.0721352,938
0.0722554,939
0.0722581,940
0.0723782,941
0.072381,942
0.0725011,943
0.0725038,944
0.072624,945
0.0726267,946
0.0727469,947
0.0727496,948
0.0728698,949
0.0728725,950
0.0729926,951
0.0729954,952
0.0731155,953
0.0731182,954
0.0732384,955
0.0732411,956
0.0733613,957
0.073364,958
0.0734842,959
0.0734869,960
0.073607,961
0.0736098,962
0.0737299,963
0.0737326,964
0.0738528,965
0.0738555,966
0.0739757,967
0.0739784,968
0.0740986,969
0.0741013,970
0.0742214,971
0.0742242,972
0.0743443,973
0.074347,974
0.0744672,975
0.0744699,976
0.0745901,977
0.0745928,978
0.074597,979
0.0747172,980
0.0747198,981
0.07484,982
0.0748426,983
0.0749628,984
0.0749654,985
0.0750856,986
0.0750882,987
0.0752084,988
0.0752111,989
0.0753313,990
0.075334,991
0.0754542,992
0.0754569,993
0.075577,994
0.0755798,995
0.0756999,996
0.0757026,997
0.0758228,998
0.0758255,999
0.0759457,1000
0.0759484,1001
0.0760686,1002
0.0760713,1003
0.0761914,1004
0.0761942,1005
0.0763143,1006
0.076317,1007
0.0764371,1008
0.0764398,1009
0.0765599,1010
0.0765626,1011
0.0766828,1012
0.0766855,1013
0.0768057,1014
0.0768084,1015
0.0769286,1016
0.0769313,1017
0.0770514,1018
0.0770542,1019
0.0771743,1020
0.077177,1021
0.0772972,1022
0.0772999,1023
0.0774201,1024
0.0774228,1025
0.077543,1026
0.0775457,1027
0.0775499,1028
0.0776701,1029
0.0776728,1030
0.077793,1031
0.0777957,1032
0.0779158,1033
0.0779186,1034
0.0780387,1035
0.0780414,1036
0.0781616,1037
0.0781643,1038
0.0782845,1039
0.0782872,1040
0.0784074,1041
0.0784101,1042
0.0785302,1043
0.078533,1044
0.0786531,1045
0.0786558,1046
0.078776,1047
0.0787787,1048
0.0788989,1049
0.0789016,1050
0.0790218,1051
0.0790245,1052
0.0791446,1053
0.0791474,1054
0.0792675,1055
0.0792702,1056
0.0793904,1057
0.0793931,1058
0.0795133,1059
0.079516,1060
0.0796362,1061
0.0796389,1062
0.079759,1063
0.0797618,1064
0.0798819,1065
0.0798846,1066
0.0800048,1067
0.0800075,1068
0.0801277,1069
0.0801304,1070
0.0802506,1071
0.0802532,1072
0.0803734,1073
0.080376,1074
0.0804962,1075
0.0804988,1076
0.080619,1077
0.0806217,1078
0.0807418,1079
0.0807446,1080
0.0808647,1081
0.0808674,1082
0.0809875,1083
0.0809902,1084
0.0811103,1085
0.081113,1086
0.0812331,1087
0.0812358,1088
0.08124,1089
0.0813602,1090
0.0813629,1091
0.081483,1092
0.0814858,1093
0.0816059,1094
0.0816086,1095
0.0817288,1096
0.0817314,1097
0.0818516,1098
0.0818542,1099
0.0819744,1100
0.0819771,1101
0.0820973,1102
0.0821,1103
