8.75044, 40388
8.76205, 40440
8.77293, 40492
8.78442, 40544
8.79608, 40596
8.80691, 40648
8.81775, 40700
8.82913, 40752
8.83979, 40804
8.85121, 40856
8.86216, 40908
8.87298, 40960
8.88438, 41012
8.89517, 41063
8.90639, 41114
8.91773, 41165
8.93997, 41216
8.97233, 41267
9.11551, 41318
9.14834, 41369
9.17087, 41420
9.18193, 41471
9.19709, 41522
9.2081, 41573
9.21901, 41624
9.23028, 41675
9.24118, 41726
9.2524, 41777
9.26403, 41828
9.27519, 41878
9.28639, 41928
9.2976, 41978
9.30856, 42028
9.33076, 42078
9.34154, 42128
9.35277, 42178
9.36367, 42228
9.37487, 42278
9.38643, 42328
9.3974, 42378
9.40864, 42428
9.42077, 42478
9.43183, 42528
9.44333, 42578
9.45463, 42628
9.46523, 42678
9.47629, 42727
9.48778, 42776
9.49905, 42825
9.51012, 42874
9.52143, 42923
9.53233, 42972
9.54437, 43021
9.5551, 43070
9.56668, 43119
9.57835, 43168
9.58942, 43217
9.60069, 43266
9.612, 43315
9.62238, 43364
9.63355, 43413
9.64406, 43462
9.65528, 43511
9.66693, 43559
9.67794, 43607
9.68877, 43655
9.71065, 43703
9.78648, 43751
9.89745, 43799
9.91977, 43847
9.93076, 43895
9.94177, 43943
9.95283, 43991
9.96371, 44039
9.98607, 44087
9.99741, 44135
