Time,Sent
0.0568324,707
0.0568415,708
0.0568504,709
0.0568576,710
0.056864,711
0.0568702,712
0.056876,713
0.0568818,714
0.0568874,715
0.0570076,716
0.0570103,717
0.0571304,718
0.0571332,719
0.0571801,720
0.0571891,721
0.0571963,722
0.0572026,723
0.0572088,724
0.0572147,725
0.0572217,726
0.0573419,727
0.0573446,728
0.0573488,729
0.0574452,730
0.0574799,731
0.0575073,732
0.05752,733
0.057529,734
0.057538,735
0.0575452,736
0.0575534,737
0.0575592,738
0.057565,739
0.0575706,740
0.0576908,741
0.0576935,742
0.0577899,743
0.0578246,744
0.057852,745
0.0578647,746
0.0578737,747
0.0578827,748
0.0578899,749
0.0578962,750
0.0579024,751
0.0579083,752
0.057914,753
0.0579196,754
0.0580398,755
0.0580425,756
0.0581627,757
0.0581654,758
0.0582124,759
0.0582242,760
0.0582305,761
0.0582368,762
0.0582426,763
0.0582484,764
0.058254,765
0.0583741,766
0.0583768,767
0.0584732,768
0.0585079,769
0.0585353,770
0.058548,771
0.058557,772
0.058566,773
0.0585732,774
0.0585795,775
0.0585872,776
0.058593,777
0.0585986,778
0.0587188,779
0.0587215,780
0.0588179,781
0.0588526,782
0.05888,783
0.0588927,784
0.0589017,785
0.0589107,786
0.0589179,787
0.0589242,788
0.0589304,789
0.0589363,790
0.058942,791
0.0589476,792
0.0590678,793
0.0590705,794
0.0591907,795
0.0591934,796
0.0592343,797
0.0592433,798
0.0592523,799
0.0592595,800
0.0592677,801
0.0592736,802
0.0592793,803
0.0592849,804
0.0594051,805
0.0594078,806
0.059412,807
0.0595322,808
0.0595349,809
0.0595687,810
0.0595813,811
0.0595904,812
0.0595993,813
0.0596065,814
0.0596128,815
0.0596191,816
0.0596249,817
0.0596307,818
0.0596363,819
0.0597564,820
0.0597592,821
0.0598793,822
0.059882,823
0.0599156,824
0.0599282,825
0.0599372,826
0.059946,827
0.0599532,828
0.0599594,829
0.0599656,830
0.0599713,831
0.059977,832
0.0599825,833
0.0601027,834
0.0601054,835
0.0602256,836
0.0602283,837
0.0602692,838
0.0602782,839
0.0602872,840
0.0602944,841
0.0603007,842
0.0603069,843
0.0603128,844
0.0603185,845
0.0603241,846
0.0604443,847
0.060447,848
0.0605672,849
0.0605699,850
0.0606201,851
0.0606293,852
0.0606356,853
0.0606414,854
0.0606472,855
0.0606528,856
0.0607729,857
0.0607756,858
0.0608416,859
0.0608764,860
0.0609111,861
0.0609385,862
0.0609512,863
0.0609602,864
0.0609692,865
0.0609764,866
0.0609827,867
0.0609889,868
0.0609948,869
0.0610005,870
0.0610061,871
0.0611263,872
0.061129,873
0.0612254,874
0.0612831,875
0.0612995,876
0.0613084,877
0.0613156,878
0.061322,879
0.0613282,880
0.061334,881
0.0613398,882
0.0613454,883
0.0614656,884
0.0614683,885
0.0615647,886
0.0615689,887
0.0616266,888
0.061643,889
0.061652,890
0.0616592,891
0.0616655,892
0.0616717,893
0.0616776,894
0.0616833,895
0.0616889,896
0.0618091,897
0.0618118,898
0.0619082,899
0.0619575,900
0.0619776,901
0.0619866,902
0.0619956,903
0.0620028,904
0.0620091,905
0.0620153,906
0.0620212,907
0.0620269,908
0.0620325,909
0.0621527,910
0.0621554,911
0.0622756,912
0.0622783,913
0.0623284,914
0.0623376,915
0.0623437,916
0.0623495,917
0.0623552,918
0.0623607,919
0.0624808,920
0.0624835,921
0.0625799,922
0.0626146,923
0.062642,924
0.0626547,925
0.0626637,926
0.0626727,927
0.0626799,928
0.0626862,929
0.062694,930
0.0626997,931
0.0627053,932
0.0628255,933
0.0628282,934
0.0629246,935
0.0629288,936
0.0629635,937
0.0629908,938
0.0630034,939
0.0630124,940
0.0630212,941
0.0630284,942
0.0630346,943
0.0630408,944
0.0630465,945
0.0630522,946
0.0630577,947
0.0631779,948
0.0631806,949
0.0633008,950
0.0633035,951
0.0633359,952
0.0633485,953
0.0633576,954
0.0633665,955
0.0633737,956
0.06338,957
0.0633863,958
0.0633921,959
0.0633979,960
0.0634035,961
0.0635236,962
0.0635264,963
0.0636465,964
0.0636492,965
0.0636995,966
0.0637087,967
0.0637149,968
0.0637208,969
0.0637265,970
0.0637321,971
0.0638523,972
0.063855,973
0.0639209,974
0.0639557,975
0.0639904,976
0.0640179,977
0.0640305,978
0.0640396,979
0.0640485,980
0.0640557,981
0.064062,982
0.0640683,983
0.0640741,984
0.0640799,985
0.0640855,986
0.0642056,987
0.0642084,988
0.0643285,989
0.0643312,990
0.0643721,991
0.0643812,992
0.0643901,993
0.0643973,994
0.0644036,995
0.0644099,996
0.0644157,997
0.0644215,998
0.0644271,999
0.0645472,1000
0.06455,1001
0.0646701,1002
0.0646728,1003
0.0647137,1004
0.0647228,1005
0.0647317,1006
0.0647389,1007
0.0647452,1008
0.0647515,1009
0.0647573,1010
0.0647631,1011
0.0647687,1012
0.0648888,1013
0.0648916,1014
0.0650117,1015
0.0650144,1016
0.0650468,1017
0.0650595,1018
0.0650685,1019
0.0650775,1020
0.0650847,1021
0.065091,1022
0.0650972,1023
0.0651031,1024
0.0651088,1025
0.0651144,1026
0.0652346,1027
0.0652373,1028
0.0653337,1029
0.0653914,1030
0.0654078,1031
0.0654168,1032
0.065424,1033
0.0654303,1034
0.0654365,1035
0.0654424,1036
0.0654481,1037
0.0654537,1038
0.0655739,1039
0.0655766,1040
0.0656425,1041
0.0656468,1042
